mes_ano,programa_orcamentario,acao_orcamentaria,orgao_entidade_vinculada,Valor Empenhado,Valor Liquidado,Valor Pago
2021-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,561117.0,43247.3,0.0
2021-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,1634722.84,100455.2,52563.15
2021-01-01,2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CIDADANIA,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,18754901.49,6246725.01,1677637.72
2021-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,1190964.0,87474.89,0.0
2021-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,9719.43,6233.0,0.0
2021-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,13923260.0,1096907.52,1096907.52
2021-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,1156920.75,189061.29,0.0
2021-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,480117.51,904994.08,530451.62
2021-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,-659.25,5906334.6,6216011.29
2021-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,41966.43,43247.3
2021-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,18744.86,22231.29,6233.0
2021-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,659.25,189218.61,186077.19
2021-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,1086923.6,1086923.6
2021-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,87474.89,87474.89
2021-03-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-03-01,2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CIDADANIA,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,1132963.46,1132963.46
2021-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,15175.27,15175.27,22231.29
2021-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,1137684.15,1645015.99,1988373.32
2021-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,41597.79,41966.43
2021-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,87474.89,87474.89
2021-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,184167.0,192202.71
2021-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,249.44,6289139.03,6007392.22
2021-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,2140802.23,1500972.29,1511292.84
2021-04-01,2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CIDADANIA,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,1095786.5,1095786.5
2021-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,43474.62,41597.79
2021-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,22292.29,22292.29,15175.27
2021-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,376338.0,87474.89,87474.89
2021-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,19433479.32,5869477.53,6157864.47
2021-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,200000.0,184615.18,184167.0
2021-04-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,13190893.9,1843890.58,1901209.24
2021-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,169252.74,18805.86,22292.29
2021-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,43819.66,43474.62
2021-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,182529.72,184615.18
2021-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,5957558.37,5938119.23
2021-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,1094085.84,1094085.84
2021-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,93290.27,93054.61
2021-06-01,5025 - CULTURA,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,4078712.96,2481377.64,2466016.03
2021-06-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,342230.0,147119.07,93895.05
2021-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,729960.0,187922.69,182529.72
2021-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,24305183.0,8151371.15,5960800.67
2021-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,1100405.9,1100405.9
2021-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,41938.31,43819.66
2021-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,0.0,15494.86,18805.86
2021-06-01,5025 - CULTURA,20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL,20203 - Agência Nacional do Cinema,32000.0,0.0,0.0
2021-07-01,5025 - CULTURA,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-07-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-07-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,0.0,12008.43,15494.86
2021-07-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,1121336.9,1121336.9
2021-07-01,5025 - CULTURA,20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL,20203 - Agência Nacional do Cinema,1747.78,14429.78,14429.78
2021-07-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,40360.7,41938.31
2021-07-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,188539.56,188251.39
2021-07-01,5025 - CULTURA,006A - INVESTIMENTOS RETORNAVEIS NO SETOR AUDIOVISUAL MEDIANTE PARTICIPACAO EM EMPRESAS E PROJETOS - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-07-01,2122 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CIDADANIA,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-07-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,822679.46,3118265.38,3001478.97
2021-07-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,5986555.85,8062556.83
2021-07-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,"006C - FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-07-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,97632.52,140934.57
2021-07-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-07-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,3380.0,0.0,0.0
2021-08-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,1668988.0,6067337.29,6130542.67
2021-08-01,5025 - CULTURA,20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL,20203 - Agência Nacional do Cinema,31335.9,29704.53,29704.53
2021-08-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,5490.0,0.0,0.0
2021-08-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,0.0,8522.0,12008.43
2021-08-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,97632.52,97632.52
2021-08-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,185746.03,188210.86
2021-08-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,342416.0,1104147.38,1104147.38
2021-08-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,44275.17,40360.7
2021-08-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-08-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,1223.34,1532402.28,1520256.96
2021-09-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,6428 - ADMINISTRACAO DO FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-09-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,0.0,12694.86,8522.0
2021-09-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,-658.04,1106745.44,1106745.44
2021-09-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,-27115.36,6202875.8,6208789.75
2021-09-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,18906.5,3380.0,3380.0
2021-09-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,19764.13,1187867.45,1281076.1
2021-09-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,-104918.46,124330.19,97632.52
2021-09-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,183799.16,185746.03
2021-09-01,5025 - CULTURA,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-09-01,5025 - CULTURA,20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL,20203 - Agência Nacional do Cinema,22164.1,0.0,0.0
2021-09-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,-908.44,45644.76,44275.17
2021-09-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-10-01,5025 - CULTURA,20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL,20203 - Agência Nacional do Cinema,523.41,8544.06,8544.06
2021-10-01,5025 - CULTURA,8106 - APOIO A PROJETOS AUDIOVISUAIS ESPECIFICOS - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-10-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,12568250.0,5995285.46,6044011.13
2021-10-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,235822.0,190643.75,179937.53
2021-10-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,0.0,9208.43,12694.86
2021-10-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,829407.6,2303249.02,2270931.54
2021-10-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,006A - INVESTIMENTOS RETORNAVEIS NO SETOR AUDIOVISUAL MEDIANTE PARTICIPACAO EM EMPRESAS E PROJETOS - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2021-10-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,35590.0,5490.0,5490.0
2021-10-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,82219.66,135688.01,124330.19
2021-10-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,908.44,45351.84,45644.76
2021-10-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,124773.04,1097838.88,1097838.88
2021-11-01,0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS,00S0 - CONTRIBUICAO AO PROGRAMA IBERMEDIA,20203 - Agência Nacional do Cinema,971786.0,0.0,0.0
2021-11-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,181188.62,190160.2
2021-11-01,5025 - CULTURA,"006C - FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,75000000.0,0.0,0.0
2021-11-01,5025 - CULTURA,006A - INVESTIMENTOS RETORNAVEIS NO SETOR AUDIOVISUAL MEDIANTE PARTICIPACAO EM EMPRESAS E PROJETOS - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,350000000.0,0.0,0.0
2021-11-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,22698.8,218024.92,160445.69
